respondentId,party,color
10062,RS,#c17541
10063,HU,#ac7c49
10064,MK,#d0733c
10065,DE,#918e4e
10066,CH,#b19246
10067,DK,#6b8e57
10068,DE,#918e4e
10069,AM,#d1322e
10070,NL,#8c974b
10071,GB,#7fa047
10072,GE,#c43d39
10073,CZ,#97854f
10074,SK,#9d7d4f
10075,GB,#7fa047
10076,FR,#b49f44
10077,ES,#eeb33e
10078,RU,#61667a
10079,CZ,#97854f
10080,RU,#61667a
10081,SE,#3c8a6a
10082,DK,#6b8e57
10083,FI,#2b8384
10084,BG,#c66a3e
10085,RO,#b06e48
10086,NL,#8c974b
10087,CZ,#97854f
10088,GB,#7fa047
10089,MK,#d0733c
10090,BY,#7b7261
10091,RU,#61667a
10092,BY,#7b7261
10093,SI,#b58346
10094,GB,#7fa047
10095,DK,#6b8e57
10096,GB,#7fa047
10097,CH,#b19246
10098,DK,#6b8e57
10099,MK,#d0733c
10100,IT,#ce893f
10101,IT,#ce893f
10102,FI,#2b8384
10103,DK,#6b8e57
10104,AT,#ae8648
10105,RS,#c17541
10106,BY,#7b7261
10107,CH,#b19246
10108,ES,#eeb33e
10109,AM,#d1322e
10110,RU,#61667a
10111,AT,#ae8648
10112,SK,#9d7d4f
10113,DK,#6b8e57
10114,FI,#2b8384
10115,SE,#3c8a6a
10116,AT,#ae8648
10117,IT,#ce893f
10118,FI,#2b8384
10119,CH,#b19246
10120,MK,#d0733c
10121,HU,#ac7c49
10122,NO,#3d8e61
10123,AT,#ae8648
10124,NL,#8c974b
10125,SI,#b58346
10126,CH,#b19246
10127,RS,#c17541
10128,HR,#bc8144
10129,CZ,#97854f
10130,AT,#ae8648
10131,RS,#c17541
10132,DK,#6b8e57
10133,SK,#9d7d4f
10134,AT,#ae8648
10135,GB,#7fa047
10136,AM,#d1322e
10137,DK,#6b8e57
10138,BA,#c37c41
10139,BY,#7b7261
10140,BY,#7b7261
10141,IS,#2ca02c
10142,DK,#6b8e57
10143,AT,#ae8648
10144,DK,#6b8e57
10145,RS,#c17541
10146,DE,#918e4e
10147,BY,#7b7261
10148,AL,#d87539
10149,CH,#b19246
10150,ME,#d1783c
10151,BY,#7b7261
10152,PT,#f8bf3f
10153,EE,#507d73
10154,BA,#c37c41
10155,LT,#6e7a64
10156,CZ,#97854f
10157,GB,#7fa047
10158,BG,#c66a3e
10159,CH,#b19246
10160,GE,#c43d39
10161,NL,#8c974b
10162,RS,#c17541
10163,NL,#8c974b
10164,NO,#3d8e61
10165,RO,#b06e48
10166,BY,#7b7261
10167,FI,#2b8384
10168,GB,#7fa047
10169,AT,#ae8648
10170,IS,#2ca02c
10171,CH,#b19246
10172,MK,#d0733c
10173,DK,#6b8e57
10174,SE,#3c8a6a
10175,HU,#ac7c49
10176,CZ,#97854f
10177,PT,#f8bf3f
10178,DK,#6b8e57
10179,RO,#b06e48
10180,NL,#8c974b
10181,GB,#7fa047
10182,NL,#8c974b
10183,GB,#7fa047
10184,NL,#8c974b
10185,CH,#b19246
10186,IT,#ce893f
10187,AT,#ae8648
10188,DK,#6b8e57
10189,AT,#ae8648
10190,DE,#918e4e
10191,CZ,#97854f
10192,PL,#867f57
10193,HR,#bc8144
10194,HU,#ac7c49
10195,ES,#eeb33e
10196,CH,#b19246
10197,NL,#8c974b
10198,GB,#7fa047
10199,DK,#6b8e57
10200,CH,#b19246
10201,FR,#b49f44
10202,GB,#7fa047
10203,BA,#c37c41
10204,CH,#b19246
10205,RU,#61667a
10206,CZ,#97854f
10207,ME,#d1783c
10208,CH,#b19246
10209,BG,#c66a3e
10210,FR,#b49f44
10211,IS,#2ca02c
10212,PT,#f8bf3f
10213,HU,#ac7c49
10214,BY,#7b7261
10215,NO,#3d8e61
10216,PT,#f8bf3f
10217,HU,#ac7c49
10218,CZ,#97854f
10219,CH,#b19246
10220,NO,#3d8e61
10221,AM,#d1322e
10222,ES,#eeb33e
10223,RS,#c17541
10224,HU,#ac7c49
10225,FI,#2b8384
10226,DE,#918e4e
10227,IS,#2ca02c
10228,LT,#6e7a64
10229,CH,#b19246
10230,DK,#6b8e57
10231,CH,#b19246
10232,AL,#d87539
10233,NL,#8c974b
10234,ME,#d1783c
10235,RO,#b06e48
10236,CH,#b19246
10237,NO,#3d8e61
10238,CH,#b19246
10239,DK,#6b8e57
10240,PT,#f8bf3f
10241,HU,#ac7c49
10242,RS,#c17541
10243,SI,#b58346
10244,NO,#3d8e61
10245,NL,#8c974b
10246,SE,#3c8a6a
10247,AZ,#cf2a2d
10248,EE,#507d73
10249,BG,#c66a3e
10250,GE,#c43d39
10251,DK,#6b8e57
10252,BG,#c66a3e
10253,BA,#c37c41
10254,ME,#d1783c
10255,DK,#6b8e57
10256,AL,#d87539
10257,DK,#6b8e57
10258,IS,#2ca02c
10259,IS,#2ca02c
10260,IS,#2ca02c
10261,DE,#918e4e
10262,PT,#f8bf3f
10263,RU,#61667a
10264,AT,#ae8648
10265,GE,#c43d39
10266,IS,#2ca02c
10267,NL,#8c974b
10268,NO,#3d8e61
10269,SK,#9d7d4f
10270,CH,#b19246
10271,MK,#d0733c
10272,RU,#61667a
10273,BY,#7b7261
10274,FR,#b49f44
10275,LT,#6e7a64
10276,AT,#ae8648
10277,RU,#61667a
10278,DK,#6b8e57
10279,AM,#d1322e
10280,CH,#b19246
10281,FI,#2b8384
10282,NL,#8c974b
10283,RS,#c17541
10284,IT,#ce893f
10285,CH,#b19246
10286,DE,#918e4e
10287,MK,#d0733c
10288,CH,#b19246
10289,AZ,#cf2a2d
10290,CZ,#97854f
10291,LT,#6e7a64
10292,FR,#b49f44
10293,BA,#c37c41
10294,RS,#c17541
10295,EE,#507d73
10296,DE,#918e4e
10297,CZ,#97854f
10298,CH,#b19246
10299,IS,#2ca02c
10300,IS,#2ca02c
10301,IS,#2ca02c
10302,NO,#3d8e61
10303,SE,#3c8a6a
10304,GE,#c43d39
10305,SI,#b58346
10306,HU,#ac7c49
10307,DK,#6b8e57
10308,DK,#6b8e57
10309,GE,#c43d39
10310,BA,#c37c41
10311,CH,#b19246
10312,AT,#ae8648
10313,BY,#7b7261
10314,RS,#c17541
10315,GE,#c43d39
10316,CH,#b19246
10317,DK,#6b8e57
10318,CZ,#97854f
10319,NL,#8c974b
10320,HR,#bc8144
10321,NO,#3d8e61
10322,DE,#918e4e
10323,LT,#6e7a64
10324,GB,#7fa047
10325,FI,#2b8384
10326,CH,#b19246
10327,CH,#b19246
10328,AT,#ae8648
10329,NL,#8c974b
10330,AM,#d1322e
10331,HR,#bc8144
10332,BY,#7b7261
10333,LT,#6e7a64
10334,FI,#2b8384
10335,FR,#b49f44
10336,BA,#c37c41
10337,HU,#ac7c49
10338,BG,#c66a3e
10339,HR,#bc8144
10340,HR,#bc8144
10341,FR,#b49f44
10342,SI,#b58346
10343,EE,#507d73
10344,FR,#b49f44
10345,SK,#9d7d4f
10346,RU,#61667a
10347,DK,#6b8e57
10348,CZ,#97854f
10349,NL,#8c974b
10350,HU,#ac7c49
10351,SK,#9d7d4f
10352,CZ,#97854f
10353,DK,#6b8e57
10354,HR,#bc8144
10355,NL,#8c974b
10356,CH,#b19246
10357,MK,#d0733c
10358,NL,#8c974b
10359,DE,#918e4e
10360,DK,#6b8e57
10361,HR,#bc8144
10362,CH,#b19246
10363,NL,#8c974b
10364,GE,#c43d39
10365,GB,#7fa047
10366,HU,#ac7c49
10367,NO,#3d8e61
10368,DE,#918e4e
10369,FR,#b49f44
10370,CZ,#97854f
10371,LT,#6e7a64
10372,HR,#bc8144
10373,HR,#bc8144
10374,CH,#b19246
10375,LT,#6e7a64
10376,DE,#918e4e
10377,AM,#d1322e
10378,LT,#6e7a64
10379,AM,#d1322e
10380,BG,#c66a3e
10381,ME,#d1783c
10382,ES,#eeb33e
10383,FR,#b49f44
10384,CH,#b19246
10385,GB,#7fa047
10386,PL,#867f57
10387,DK,#6b8e57
10388,SK,#9d7d4f
10389,SK,#9d7d4f
10390,HR,#bc8144
10391,MK,#d0733c
10392,CH,#b19246
10393,AT,#ae8648
10394,CH,#b19246
10395,IS,#2ca02c
10396,IS,#2ca02c
10397,PL,#867f57
10398,DK,#6b8e57
10399,AM,#d1322e
10400,SK,#9d7d4f
10401,AT,#ae8648
10402,RS,#c17541
10403,PT,#f8bf3f
10404,GB,#7fa047
10405,CH,#b19246
10406,FR,#b49f44
10407,GB,#7fa047
10408,AM,#d1322e
10409,RU,#61667a
10410,ES,#eeb33e
10411,GB,#7fa047
10412,NL,#8c974b
10413,SK,#9d7d4f
10414,PL,#867f57
10415,DK,#6b8e57
10416,IT,#ce893f
10417,BA,#c37c41
10418,AM,#d1322e
10419,GE,#c43d39
10420,NL,#8c974b
10421,NO,#3d8e61
10422,SE,#3c8a6a
10423,IT,#ce893f
10424,CH,#b19246
10425,AM,#d1322e
10426,AL,#d87539
10427,DK,#6b8e57
10428,BG,#c66a3e
10429,RU,#61667a
10430,AT,#ae8648
10431,FR,#b49f44
10432,SE,#3c8a6a
10433,NL,#8c974b
10434,MK,#d0733c
10435,SI,#b58346
10436,NL,#8c974b
10437,RU,#61667a
10438,DE,#918e4e
10439,BY,#7b7261
10440,LT,#6e7a64
10441,SI,#b58346
10442,HU,#ac7c49
10443,RO,#b06e48
10444,DE,#918e4e
10445,HU,#ac7c49
10446,HU,#ac7c49
10447,EE,#507d73
10448,DK,#6b8e57
10449,GB,#7fa047
10450,AM,#d1322e
10451,SI,#b58346
10452,IS,#2ca02c
10453,PT,#f8bf3f
10454,GB,#7fa047
10455,GB,#7fa047
10456,AT,#ae8648
10457,IS,#2ca02c
10458,SI,#b58346
10459,FR,#b49f44
10460,ES,#eeb33e
10461,AL,#d87539
10462,PT,#f8bf3f
10463,HU,#ac7c49
10464,EE,#507d73
10465,SE,#3c8a6a
10466,GB,#7fa047
10467,IS,#2ca02c
10468,NL,#8c974b
10469,CH,#b19246
10470,BY,#7b7261
10471,SE,#3c8a6a
10472,DK,#6b8e57
10473,NO,#3d8e61
10474,FR,#b49f44
10475,CZ,#97854f
10476,DK,#6b8e57
10477,PT,#f8bf3f
10478,HR,#bc8144
10479,IS,#2ca02c
10480,DK,#6b8e57
10481,RU,#61667a
10482,NO,#3d8e61
10483,BG,#c66a3e
10484,DK,#6b8e57
10485,FR,#b49f44
10486,ES,#eeb33e
10487,LT,#6e7a64
10488,IT,#ce893f
10489,DK,#6b8e57
10490,AM,#d1322e
10491,GB,#7fa047
10492,RO,#b06e48
10493,DK,#6b8e57
10494,SK,#9d7d4f
10495,CH,#b19246
10496,HU,#ac7c49
10497,BA,#c37c41
10498,BG,#c66a3e
10499,GB,#7fa047
10500,ME,#d1783c
10501,ES,#eeb33e
10502,NL,#8c974b
10503,FI,#2b8384
10504,DK,#6b8e57
10505,AZ,#cf2a2d
10506,PL,#867f57
10507,DE,#918e4e
10508,CH,#b19246
10509,DE,#918e4e
10510,PL,#867f57
10511,SI,#b58346
10512,AT,#ae8648
10513,DK,#6b8e57
10514,GB,#7fa047
10515,EE,#507d73
10516,AL,#d87539
10517,IS,#2ca02c
10518,FI,#2b8384
10519,DK,#6b8e57
10520,NL,#8c974b
10521,BA,#c37c41
10522,AZ,#cf2a2d
10523,NL,#8c974b
10524,GB,#7fa047
10525,AZ,#cf2a2d
10526,HU,#ac7c49
10527,DE,#918e4e
10528,PL,#867f57
10529,FI,#2b8384
10530,PT,#f8bf3f
10531,CH,#b19246
10532,GE,#c43d39
10533,GE,#c43d39
10534,BG,#c66a3e
10535,BG,#c66a3e
10536,DK,#6b8e57
10537,RO,#b06e48
10538,AM,#d1322e
10539,IS,#2ca02c
10540,CH,#b19246
10541,IS,#2ca02c
10542,DK,#6b8e57
10543,PT,#f8bf3f
10544,PL,#867f57
10545,HR,#bc8144
10546,SE,#3c8a6a
10547,DE,#918e4e
10548,SK,#9d7d4f
10549,IS,#2ca02c
10550,LT,#6e7a64
10551,IS,#2ca02c
10552,IT,#ce893f
10553,IT,#ce893f
10554,HU,#ac7c49
10555,DE,#918e4e
10556,IT,#ce893f
10557,PL,#867f57
10558,LT,#6e7a64
10559,RU,#61667a
10560,BY,#7b7261
10561,SI,#b58346
10562,NO,#3d8e61
10563,MK,#d0733c
10564,ES,#eeb33e
10565,DE,#918e4e
10566,IS,#2ca02c
10567,DK,#6b8e57
10568,RS,#c17541
10569,AL,#d87539
10570,CH,#b19246
10571,LT,#6e7a64
10572,BG,#c66a3e
10573,FI,#2b8384
10574,AL,#d87539
10575,PL,#867f57
10576,NL,#8c974b
